# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
16204,Flaming Medulla+,"""<FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">通过先进的剥取技术获得素材，容易着火的特性使得其加工起来非常困难。</FONT>""",1,2,prop_bone_07_grn,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,,6042,,138,6,5,6,55,6,,,,,,,,,,,,,,,,6,,
16205,Flaming Wyvern Scale+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">烈焰Rathian的高级鳞片，从外表似乎看不出有太大区别，但实质硬度有很大差别。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16205,,6042,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
16206,Flaming Wyvern Spine+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">生长在烈焰Rathian身上宛如刀刃般的毛，比一般的棘要更加坚固。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16206,,6042,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
16207,Flaming Shell+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">比烈焰Rathian的甲壳更为坚硬，被称之为坚壳的素材。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16207,,6042,,,4,,4,,4,,,,,,,,,,,,,,,,1,,
16208,Flaming Special Spine,"""<FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">生长在烈焰Rathian身上宛如刀刃般的毛，比一般的棘要更加坚固。</FONT>""",1,3,mat_fin_01_GRN,1,0,1,8,1,2,0,0,999,0,0,100,37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16208,,6042,,138,10,5,10,55,10,,,,,,,,,,,,,,,,10,,
16209,Flaming Wyvern Claw+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">烈焰Rathian之翼上的爪，猎人对烈焰Rathian之翼进行破坏后较容易取得的素材。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16209,,6042,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
16210,C.Rathian Ruby,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有极少数烈焰Rathian体内含有的稀有宝石。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16210,,6042,,,40,,40,,40,,,,,,,,,,,,,,,,,,
16211,Flaming Plate,"""<FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">据说生长在烈焰Rathian尾巴上的逆之鳞片，背负着烈焰Rathian之名，是极为珍贵的素材。</FONT>""",1,3,mat_fin_01_GRN,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16211,,6042,,138,40,5,40,55,40,,,,,,,,,,,,,,,,20,,
16212,Flaming Ruby,"""<FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">烈焰Rathian身上的幻之鳞片，制造出的装备传言可以撼天震地。</FONT>""",1,3,mat_jade_01,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16212,,6042,,138,40,5,40,55,40,,,,,,,,,,,,,,,,40,,
16213,Flaming Wyvern Wing,"""<FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">张开后能遮住一切的巨大双翼，猎人将感受到压抑的气息。</FONT>""",1,2,mat_wing_02_GRN,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16213,,6042,,138,6,5,6,55,6,,,,,,,,,,,,,,,,3,,
16214,Flaming Wyvern Tail,"""<FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">烈焰Rathian尾部能剥取的素材，每个个体只有很少的产量。</FONT>""",1,2,mat_tail_06,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16214,,6042,,138,6,5,6,55,6,,,,,,,,,,,,,,,,3,,
16215,C.Rathian Webbing,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">烈焰Rathian的翼膜，具有不断飞行而练就的良好性能。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16215,,6042,,,6,,6,,6,,,,,,,,,,,,,,,,,,
16216,C.Rathian Tail,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">在表面具有鳞片覆盖的烈焰Rathian尾，是女王的战斗力的象征。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16216,,6042,,,6,,6,,6,,,,,,,,,,,,,,,,,,
16217,Flaming Wyvern Wing+,"""<FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">烈焰Rathian的翼膜，具有不断飞行而练就的良好性能。</FONT>""",1,2,mat_wing_02_GRN,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16217,,6042,,138,6,5,6,55,6,,,,,,,,,,,,,,,,6,,
16218,Flaming Wyvern Tail+,"""<FONT COLOR=\""\#6285C6\"" >Source：烈焰Rathian</FONT><BR>""",1,2,mat_tail_06,1,0,1,8,1,2,0,0,999,0,0,100,46.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16218,,6042,,138,6,5,6,55,6,,,,,,,,,,,,,,,,6,,
19991,Mystery Powder,"""<BR><FONT COLOR=\""\#C6B262\"">加入之后才能有效的吸引怪物。</FONT>""",1,4,item_icon_65,1,0,1,8,1,2,0,10,999,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19991,,,,,,,,,,,,,,,,,,,,,,,,,,,
19992,Strong Essence,"""<BR><FONT COLOR=\""\#C6B262\"">Gypceros特有的分泌物，产量很少，可以用来调配“强走药”。</FONT>""",1,3,mat_scale_03,1,0,1,8,1,2,0,0,999,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19992,,,,,,,,,,,,,,,,,,,,,,,,,,,
19993,Albino Essence,"""<BR><FONT COLOR=\""\#C6B262\"">The secretions of Khezu and specific subspecies, with low yields, can be used to formulate ""awakening drugs."" </FONT>""",1,3,mat_scale_03,1,0,1,8,1,2,0,0,999,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19993,,,,,,,,,,,,,,,,,,,,,,,,,,,
19994,Silver Meow Sphere,"""<FONT COLOR=\""\#68A16A\"" >Sphere jewels that are useless, can be sold for zenny。</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（As time goes on, the shine has faded these spheres and with that its power）</FONT>""",1,4,prop_ep_lvup_s,1,0,1,8,1,2,0,0,999,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19994,,,,,,,,,,,,,,,,,,,,,,,,,,,
19995,"""<FONT COLOR=\""\#68A16A\"" >Sphere jewels that are useless, can be sold for zenny。</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（As time goes on, the shine has faded in these spheres and with that its power）</FONT>""","""<FONT COLOR=\""\#68A16A\"" >Sphere jewels that are useless, can be sold for zenny。</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">（As time goes on, the shine has faded these spheres and with that its power）</FONT>""",1,5,prop_ep_lvup_g,1,0,1,8,1,2,0,0,999,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19995,,,,,,,,,,,,,,,,,,,,,,,,,,,
19996,Blue Lake Stone,"""<FONT COLOR=\""\#6285C6\"" >Source：钓鱼</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">湖底坚硬的石头，调和异常状态攻击类子弹和填充器必备的素材之一。</FONT>""",1,1,prop_ore_02,1,0,1,8,3,0,0,5,999,0,0,500,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19996,,,,7,2,,2,,2,,,,,,,,,,,,,,,,2,,
19997,Bell Wheatgrass,"""<FONT COLOR=\""\#6285C6\"" >Source：钓鱼</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">常见的水草，调和属性攻击类子弹和填充器必备的素材之一。</FONT>""",1,1,prop_herbs_07,1,0,1,8,3,0,0,5,999,0,0,500,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19997,,,,7,2,,2,,2,,,,,,,,,,,,,,,,2,,
19998,Advanced Skill Coin,"""<BR><FONT COLOR=\""\#C6B262\"">可以用来兑换高级技能珠配方的素材券，同时也是调和高级技能珠必不可少的原料之一。</FONT>""",1,4,prop_bill_13,1,0,1,8,1,2,0,0,999,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19998,,,,,,,,,,,,,,,,,,,,,,,,,,,
19999,Raw Meat,"""<BR><FONT COLOR=\""\#C6B262\"">从怪物身上剥下的肉，可以进行调和或者烧烤，也可以制作诱饵，用途广泛。</FONT>""",1,1,prop_food_01,0,0,1,8,2,2,0,20,999,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19999,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,Raw Meat,"""<BR><FONT COLOR=\""\#C6B262\"">从怪物身上剥下的肉，可以进行调和或者烧烤，也可以制作诱饵，用途广泛。</FONT>""",1,1,prop_food_01,1,0,1,8,2,2,0,20,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,200700001,检查烧烤素材是否存在,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,
20001,Raw Fish,"""<FONT COLOR=\""\#68A16A\"" >使用：若拥有烤肉架可以直接进行烧烤</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">又称黑鱼，用于烧烤的食材。</FONT>""",1,1,prop_fish_01,1,0,1,8,2,2,0,20,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,200700001,检查烧烤素材是否存在,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,
20002,Garbage,"""<BR><FONT COLOR=\""\#C6B262\"">Result of a bad comibination. Has no special use.</FONT>""",1,1,prop_bill_01,1,0,1,8,5,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,Copy Jewel,"""<BR><FONT COLOR=\""\#C6B262\"">用于调和各类可以无尽使用或者每次狩猎能够重置使用次数的狩猎道具，可以在配方商人及莉薇处购买到相关的配方</FONT>""",1,5,prop_jewel_08,1,0,1,8,2,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20006,,,,,,,,,,,,,,,,,,,,,,,,,,,
20007,Sasha Gift Cards,"""<FONT COLOR=\""\#68A16A\"" >右键使用：可获得1000银币</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">莎夏手制的粉红色卡片，是粉丝们竞相收藏的对象。</FONT>""",1,3,prop_book_07,1,0,1,1,10,2,0,0,999,0,0,10000,1000,0,0,0,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,添加绑定金币,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20007,,,,,,,,,,,,,,,,,,,,,,,,,,,
20008,Team Hunting Seals,"""<FONT COLOR=\""\#68A16A\"" >Exchange for special materials for forging and upgrading.</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">8人团队狩猎，并肩作战，齐心协力取得最终胜利的证明物。</FONT>""",1,5,prop_book_yellow,1,0,1,8,1,2,0,0,999,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20008,,,,,,,,,,,,,,,,,,,,,,,,,,,
20009,舶来岛通用币,"""<FONT COLOR=\""\#6285C6\"" >来源：猎团战</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">在舶来岛中发行的新品种货币，可以在统一商店兑换多种礼包。</FONT>""",1,4,currency_outsea,1,0,1,8,1,2,0,0,999,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20009,,,,,,,,,,,,,,,,,,,,,,,,,,,
20955,黄速龙麻痹牙,"""<BR><FONT COLOR=\""\#C6B262\"">黄速龙的牙齿，具有一定的麻痹作用。</FONT>""",1,1,mat_claw_01_YEL,1,0,1,8,1,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20955,,,,,,,,,,,,,,,,,,,,,,,,,,,
20956,Antler,"""<BR><FONT COLOR=\""\#C6B262\"">具有滋补效用的鹿角，能从各种鹿身上剥取。</FONT>""",1,1,mat_hair_01_BRW,1,0,1,8,2,2,0,30,999,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20956,,,,7,4,,4,,4,,,,,,,,,,,,,,,,,,
20957,Piece of Weapon,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,5,1,0,1,8,2,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20957,,,,,,,,,,,,,,,,,,,,,,,,,,,
20958,Armor Debris,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,5,1,0,1,8,2,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20958,,,,,,,,,,,,,,,,,,,,,,,,,,,
20959,Piece of Jewelry,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,5,1,0,1,8,2,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20959,,,,,,,,,,,,,,,,,,,,,,,,,,,
20960,Felyne Treasure,"""<BR><FONT COLOR=\""\#C6B262\"">似乎具有一定价值的宝物。</FONT>""",1,1,mat_Golden_01,1,0,1,8,1,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20960,,,,,,,,,,,,,,,,,,,,,,,,,,,
20961,Wyvern Fish Fang,"""<BR><FONT COLOR=\""\#C6B262\"">鱼龙种的牙齿，前端被稍稍磨平。</FONT>""",1,1,mat_tooth_02_YEL,1,0,1,8,1,0,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20961,,,,,,,,,,,,,,,,,,,,,,,,,,,
20962,Crab Shell,"""<BR><FONT COLOR=\""\#C6B262\"">蟹的背壳，似乎会被拿去收藏……</FONT>""",1,1,mat_shell_04,1,0,1,8,1,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20962,,,,,,,,,,,,,,,,,,,,,,,,,,,
20963,Velociprey Blue Scale,"""<BR><FONT COLOR=\""\#C6B262\"">蓝速龙的鳞片。能串在一起编织成装备。</FONT>""",1,1,mat_scale_01_BLU,1,0,1,8,1,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20963,,,,,,,,,,,,,,,,,,,,,,,,,,,
20964,Family Treasure,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_Golden_01,1,0,1,8,1,2,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20964,,,,,,,,,,,,,,,,,,,,,,,,,,,
20965,Hidden Treasure,,1,1,mat_Golden_01,0,0,1,8,1,2,0,0,999,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20965,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,Huskberry,"""<FONT COLOR=\""\#6285C6\"" >Source：采草</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">里面是空的果实，种在任何地方都能生长的植物。</FONT>""",1,1,prop_plant_17,1,0,1,8,2,0,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,,,,7,2,,2,,2,,,,,,,,,,,,,,,,2,,
21001,Sticky Grass,"""<FONT COLOR=\""\#6285C6\"" >Source：采草</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">叶子表面带有强烈黏性的草，不小心粘在身上的话就取不下来了</FONT>""",1,1,prop_herbs_14,1,0,1,8,2,0,0,10,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,,,,7,2,,2,,2,,,,,,,,,,,,,,,,2,,
21002,Fire Herb,"""<FONT COLOR=\""\#6285C6\"" >Source：采草</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">能够引起火星的奇异植物。</FONT>""",1,1,prop_herbs_04,1,0,1,8,2,0,0,10,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21002,,,,7,2,,2,,2,,,,,,,,,,,,,,,,2,,
21003,Antidote Herb,"""<FONT COLOR=\""\#6285C6\"" >Source：采草</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">带有解毒功效的草，但是效果不稳定。</FONT>""",1,1,prop_herbs_13,1,0,1,8,2,0,0,10,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21003,,,,7,2,,2,,2,,,,,,,,,,,,,,,,2,,
21004,Sleep Herb,"""<FONT COLOR=\""\#6285C6\"" >Source：采草</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">有睡眠效果的草。</FONT>""",1,1,prop_herbs_06,1,0,1,8,2,0,0,10,999,0,0,80,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21004,,,,7,2,,2,,2,,,,,,,,,,,,,,,,2,,
21005,Blue line Grass,"""<FONT COLOR=\""\#6285C6\"" >Source：采草(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">有延年益寿的功效！</FONT>""",1,1,prop_herbs_07,1,0,1,8,2,0,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21005,,,,7,5,,5,,5,,,,,,,,,,,,,,,,5,,
21006,Gray Bat Grass,"""<FONT COLOR=\""\#6285C6\"" >Source：采草</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_herbs_08,1,0,1,8,2,0,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21006,,,,,2,,2,,2,,,,,,,,,,,,,,,,2,,
21007,Mountain Herb,"""<FONT COLOR=\""\#6285C6\"" >Source：采草</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_herbs_17,1,0,1,8,2,0,0,0,999,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21007,,,,,2,,2,,2,,,,,,,,,,,,,,,,2,,
