# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,气刃槽最大值,衰减速度,LV1时间,LV2时间,LV3时间,维持满状态时间,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
52118,苍之丸,,1,3,ep_lx_09,1,1,1,2,1,7,2,0,0,1,0,0,8000,40,0,0,0,,370015,370015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,69,0,7,750000,450000,600000,1050000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10120,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.45,,,0.77,,,,,,,,,,,,,,,,,
52119,胫节棘刃百式,充满骇狩蛛元素的太刀，颜色很有王者之风，但要小心不要被迷惑了。,45,2,ep_hsz_09,1,1,1,2,1,7,2,0,0,1,0,0,180000,1800,0,0,0,,370205,370205,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,108,0,10,3000000,720000,1260000,1850000,2160000,2550000,3190000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,30,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52120,疾电碎牙,,1,3,ep_dl_09,1,1,1,2,1,7,2,0,0,1,0,0,8000,40,0,0,0,,370012,370012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,80,0,0,750000,150000,800000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10114,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4,,,,,2.1,,,,,,,,,,,,,,,
52121,霸刀,,1,5,ep_nb3_09,1,1,1,2,1,7,2,0,0,1,0,0,150000,750,0,0,0,,370013,370013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,123,0,-8,1250000,250000,500000,750000,1500000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,27,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10122,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.65,,,,,,0.81,,,,,,,,,,,,,,
52131,豪鬼太刀,,1,4,ep_hls_09,1,1,1,2,1,7,2,0,0,1,0,0,10000,50,0,0,0,,370066,370066,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,108,0,0,1250000,150000,400000,900000,1400000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10130,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.76,,,,,,,,,,,,,,,,,,,,
52132,银狩羽羽斩,使用银眠鸟素材装饰的太刀，看上去有一种深邃的感觉，需要小心使用。,50,3,ep_ymn_09,1,1,1,2,1,7,2,0,0,1,0,0,225000,2250,0,0,0,,370211,370211,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,121,0,7,3000000,1290000,1970000,2050000,2340000,2600000,3310000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,33,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,10,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52133,岩斩=晶断激突,有时候，你很难分得清，晶岩龙的外壳与猎人的决心，哪个更加坚硬,50,3,ep_yl_09,1,1,1,2,1,7,2,0,0,1,0,0,225000,2250,0,0,0,,370068,370068,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,171,0,-20,3000000,740000,1270000,1420000,1500000,2500000,3270000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,10,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52134,极寒太刀,,1,4,ep_bln_09,1,1,1,2,1,7,2,0,0,1,0,0,10000,50,0,0,0,,370207,370207,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,106,0,-10,1250000,500000,750000,900000,1550000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,24,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10125,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.69,,,,,,,0.82,,,,,,,,,,,,,
52135,帝大刀【孤】,,1,4,ep_hln_09,1,1,1,2,1,7,2,0,0,1,0,0,10000,50,0,0,0,,370019,370019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,102,0,-7,1250000,360000,600000,1100000,1700000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,23,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10128,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.54,,,,0.79,,,,,,,,,,,,,,,,
52136,苍之丸【无风】,,1,4,ep_lx_09,1,1,1,2,1,7,2,0,0,1,0,0,10000,50,0,0,0,,370067,370067,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,81,0,8,1250000,150000,400000,900000,1050000,1700000,2250000,4000000,4000000,4000000,4000000,300,0,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10124,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.83,,,1.11,,,,,,,,,,,,,,,,,
52137,星钻十字刀,采用尾晶蝎素材经过大量时间制成的太刀，每一块晶体都充满了工匠的爱。,50,3,ep_wjx_09,1,1,1,2,1,7,2,0,0,1,0,0,225000,2250,0,0,0,,370026,370026,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,119,0,10,3000000,740000,1770000,1850000,1950000,2500000,3490000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,33,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,10,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52151,飞龙刀,,1,5,ep_chl_09,1,1,1,2,1,7,2,0,0,1,0,0,150000,750,0,0,0,,370021,370021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,111,0,0,1250000,600000,750000,900000,1450000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,24,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10135,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.28,,,,,,,,,,,,,,,,,0.72,,,
52152,飞龙刀【炎之瞳】,用过这把太刀的老猎人回忆道：第一次握起这把刀的时候，仿佛自己也化身成了龙,55,3,ep_chl_09,1,1,1,2,1,7,2,0,0,1,0,0,300000,3000,0,0,0,,370071,370071,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,136,0,0,3000000,120000,890000,1210000,2410000,2650000,3080000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,37,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52153,残阳勋爵【侯】,,1,5,ep_yjl_09,1,1,1,2,1,7,2,0,0,1,0,0,150000,750,0,0,0,,370020,370020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,122,0,0,1250000,90000,180000,270000,1000000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10133,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.6,,,,,,,,,,,,,,,,,,,,
52154,泣血鬼丸,挥动这把刀的时候，仿佛能听到断刃一角龙愤怒的咆哮,55,3,ep_yjl_09,1,1,1,2,1,7,2,0,0,1,0,0,300000,3000,0,0,0,,370069,370069,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,141,0,-10,3000000,660000,1050000,1770000,1980000,2550000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,44,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52155,帝大刀【狼王】,打造这把太刀的铁匠说：它体内的火焰，能让太阳也燃烧成灰烬,55,3,ep_hln_09,1,1,1,2,1,7,2,0,0,1,0,0,300000,3000,0,0,0,,370070,370070,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,138,0,-7,3000000,1240000,1920000,2070000,2150000,2500000,3280000,4000000,4000000,4000000,4000000,300,0,0,40,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52156,疾电乱舞,,1,5,ep_hdl_09,1,1,1,2,1,7,2,0,0,1,0,0,150000,750,0,0,0,,370206,370206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,119,0,-7,1250000,90000,600000,950000,2250000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,27,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10132,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.54,,,,,0.79,,,,,,,,,,,,,,,
52157,霸刀【蚀】,采用祸星龙素材进行打磨而成的太刀，比起强化前展现了更惊人的破坏力。,55,3,ep_hxl_09,1,1,1,2,1,7,2,0,0,1,0,0,300000,3000,0,0,0,,370209,370209,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,115,0,10,3000000,410000,800000,960000,1040000,2600000,3290000,4000000,4000000,4000000,4000000,300,0,0,0,0,41,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,41,42,43,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52158,百兵君,古代兵器中的谦谦君子，东海岸工匠以砦蟹素材重铸，此神兵甫一出世，便引得世间瞩目。,55,3,ep_lsx_09,1,1,1,2,1,7,2,0,0,1,0,0,300000,3000,0,0,0,,370022,370022,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,172,0,-17,3000000,1310000,1800000,2240000,2420000,2550000,3470000,4000000,4000000,4000000,4000000,300,0,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,11,12,13,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52159,长船·五峰,,1,6,ep_nb4_09,1,1,1,2,1,7,2,0,0,1,0,0,200000,1000,0,0,0,,370018,370018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,144,0,-8,1250000,150000,300000,450000,1600000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10139,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.7,,,,,,0.77,,,,,,,,,,,,,,
52160,百兵君【湛卢】,古代兵器中的谦谦君子，东海岸工匠以砦蟹独行种素材重铸，此神兵甫一出世，便引得世间瞩目。,65,3,ep_lsx2_09,1,1,1,2,1,7,2,0,0,1,0,0,600000,6000,0,0,0,,370283,370283,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,136,0,10,3000000,1030000,1850000,2160000,2320000,2550000,3190000,4000000,4000000,4000000,4000000,300,0,0,67,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,489,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
52161,守雪切,,1,5,ep_nbx_09,1,1,1,2,1,7,2,0,0,1,0,0,150000,750,0,0,0,,370072,370072,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,115,0,0,1250000,160000,320000,480000,640000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,19,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10144,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.42,,,,,,,0.56,,,,,,,,,,,,,
52162,鬼道·雷切,曾经雷雨中一刀切断过闪电的名剑。用鲜血献祭锋刃，封印其中的电将得以释放。,60,3,ep_nby_09,1,1,1,2,1,7,2,0,0,1,0,0,400000,4000,0,0,0,,370073,370073,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,148,0,0,3000000,820000,1620000,1800000,2210000,2550000,3300000,4000000,4000000,4000000,4000000,300,0,0,0,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,31,32,33,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
400430,铁血军刀,7天时装武器<BR>精英猎团统一制式装备。威武的装饰和干练的造型无不彰显出正规军的威武和帅气。挥舞时的呼啸声述说着武者的荣耀与尊严。,1,4,ep_ma010_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,604800,,370269,370269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400431,铁血军刀,30天时装武器<BR>精英猎团统一制式装备。威武的装饰和干练的造型无不彰显出正规军的威武和帅气。挥舞时的呼啸声述说着武者的荣耀与尊严。,1,4,ep_ma010_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,2592000,,370269,370269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400432,铁血军刀,365天时装武器<BR>精英猎团统一制式装备。威武的装饰和干练的造型无不彰显出正规军的威武和帅气。挥舞时的呼啸声述说着武者的荣耀与尊严。,1,4,ep_ma010_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,31536000,,370269,370269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400433,铁血军刀,无时限时装武器<BR>精英猎团统一制式装备。威武的装饰和干练的造型无不彰显出正规军的威武和帅气。挥舞时的呼啸声述说着武者的荣耀与尊严。,1,4,ep_ma010_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,400433,0,,370269,370269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52122,长船,沙匪使用的长刀，用吞渊龙素材锻造而成。依附于古龙之力，挥舞下有崩天裂地之效。,45,2,ep_nb4_09,1,1,1,2,1,7,2,0,0,1,0,0,180000,1800,0,0,0,,370018,370018,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,121,0,-10,3000000,660000,1110000,1320000,1430000,2600000,3380000,4000000,4000000,4000000,4000000,300,0,0,0,0,33,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9,41,42,43,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
403430,铁血军刀·S,7天时装武器<BR>S级铁血军刀，精英猎团统一制式装备。威武的装饰和干练的造型无不彰显出正规军的威武和帅气。挥舞时的呼啸声述说着武者的荣耀与尊严。,1,4,ep_ma010_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,604800,,370333,370333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403431,铁血军刀·S,30天时装武器<BR>S级铁血军刀，精英猎团统一制式装备。威武的装饰和干练的造型无不彰显出正规军的威武和帅气。挥舞时的呼啸声述说着武者的荣耀与尊严。,1,4,ep_ma010_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,2592000,,370333,370333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
